


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	MQ/SPLE	NEW BAG	BREAK	LOG	
28/09/2022	11:04:57	1664334297.519996170	75.0	Sample	Sample	7.8040E-1	8.8760E+3	1.8000E+1	4.9000E-1	2.6800E+1	7.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:58	1664334298.520053390	76.0	Sample	Sample	1.0244E+0	8.8580E+3	1.8000E+1	4.9000E-1	2.6800E+1	5.9000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:59	1664334299.520110610	77.0	Sample	Sample	1.0122E+0	8.8400E+3	1.8000E+1	4.9000E-1	2.6800E+1	5.9000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:00	1664334300.520167830	78.0	Sample	Sample	9.1630E-1	8.8220E+3	1.8000E+1	4.9000E-1	2.6800E+1	7.5000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:01	1664334301.519224640	79.0	Sample	Sample	7.1020E-1	8.8040E+3	1.8000E+1	4.9000E-1	2.6800E+1	8.8000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:02	1664334302.519281860	80.0	Sample	Sample	9.5625E-1	8.7860E+3	1.8000E+1	4.9000E-1	2.6800E+1	5.8000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:03	1664334303.519339080	81.0	Sample	Sample	8.8200E-1	8.7670E+3	1.9000E+1	4.9000E-1	2.6800E+1	7.9000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:04	1664334304.519396300	82.0	Sample	Sample	8.2350E-1	8.7490E+3	1.8000E+1	4.9000E-1	2.6800E+1	5.6000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:05	1664334305.519453520	83.0	Sample	Sample	1.0356E+0	8.7310E+3	1.8000E+1	4.9000E-1	2.6800E+1	6.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:06	1664334306.519510750	84.0	Sample	Sample	1.0015E+0	8.7130E+3	1.8000E+1	4.9000E-1	2.6800E+1	7.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:07	1664334307.519567970	85.0	Sample	Sample	8.4005E-1	8.6950E+3	1.8000E+1	4.9000E-1	2.6800E+1	5.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:08	1664334308.519625190	86.0	Sample	Sample	7.1480E-1	8.6770E+3	1.8000E+1	4.9000E-1	2.6800E+1	4.9000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:09	1664334309.519682410	87.0	Sample	Sample	9.1230E-1	8.6590E+3	1.8000E+1	5.0000E-1	2.6800E+1	4.7000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:10	1664334310.519739630	88.0	Sample	Sample	8.4930E-1	8.6410E+3	1.8000E+1	5.3000E-1	2.6800E+1	6.2000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:11	1664334311.519796850	89.0	Sample	Sample	8.8140E-1	8.6230E+3	1.8000E+1	5.7000E-1	2.6900E+1	5.9000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:12	1664334312.519854070	90.0	Sample	Sample	1.0261E+0	8.6050E+3	1.8000E+1	6.1000E-1	2.6900E+1	7.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:13	1664334313.519911290	91.0	Sample	Sample	9.6190E-1	8.5870E+3	1.8000E+1	6.9000E-1	2.6900E+1	5.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:14	1664334314.519968510	92.0	Sample	Sample	7.7105E-1	8.5690E+3	1.8000E+1	8.6000E-1	2.6900E+1	4.8000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:05:15	1664334315.520025730	93.0	Sample	Sample	9.0890E-1	8.5520E+3	1.7000E+1	1.0900E+0	2.6900E+1	4.6000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
